team,game_id,Decision_Score,win,pyth_strength
CIN,369,54.93449075505285,0,0.5059294689366417
CIN,380,52.24083707916189,1,0.5059294689366417
CIN,395,52.949993687780854,0,0.5059294689366417
CIN,423,55.05185303448651,1,0.5059294689366417
CIN,433,51.65701543659554,1,0.5059294689366417
CIN,450,53.69066899069787,0,0.5059294689366417
CIN,459,49.65312120534155,0,0.5059294689366417
CIN,470,55.72688330865943,0,0.5059294689366417
CIN,483,50.8088407972564,1,0.5059294689366417
CIN,503,49.65312120534155,1,0.5059294689366417
CIN,517,51.42772518612999,0,0.5059294689366417
CIN,531,51.65701543659554,1,0.5059294689366417
CIN,546,53.074548346613064,1,0.5059294689366417
CIN,568,50.84799920077529,0,0.5059294689366417
CIN,579,50.32080879449161,0,0.5059294689366417
CIN,597,51.514489951587045,1,0.5059294689366417
CIN,600,51.67972838630293,1,0.5059294689366417
CIN,613,49.11613943437634,1,0.5059294689366417
CIN,628,51.40903350156225,0,0.5059294689366417
CIN,653,49.65312120534155,0,0.5059294689366417
CIN,671,51.744257497118404,0,0.5059294689366417
CIN,686,46.191040459211614,1,0.5059294689366417
CIN,699,53.19989493852315,0,0.5059294689366417
CIN,709,47.22547804923507,0,0.5059294689366417
CIN,726,51.98788289338503,0,0.5059294689366417
CIN,759,46.59306846454776,0,0.5059294689366417
CIN,773,46.191040459211614,0,0.5059294689366417
CIN,786,46.4991433435872,1,0.5059294689366417
CIN,800,46.63548490365606,1,0.5059294689366417
CIN,815,46.80810711004078,0,0.5059294689366417
CIN,828,48.019287478834876,0,0.5059294689366417
CIN,845,51.48019264690879,0,0.5059294689366417
CIN,864,47.34508888100598,1,0.5059294689366417
CIN,883,47.58993680541569,1,0.5059294689366417
CIN,888,48.915071618178075,0,0.5059294689366417
CIN,899,48.30707047058651,1,0.5059294689366417
CIN,914,45.972308782543024,1,0.5059294689366417
CIN,943,54.82821191159967,0,0.5059294689366417
CIN,955,49.6063245762475,0,0.5059294689366417
CIN,972,46.80810711004078,0,0.5059294689366417
CIN,981,47.97620301379702,1,0.5059294689366417
CIN,993,47.64771402469998,0,0.5059294689366417
CIN,1007,47.70153457664673,1,0.5059294689366417
CIN,1028,51.287969810182574,1,0.5059294689366417
CIN,1041,49.96541782860558,1,0.5059294689366417
CIN,1056,47.88462103744417,1,0.5059294689366417
CIN,1073,51.73750560558723,1,0.5059294689366417
CIN,1092,47.49995327918387,0,0.5059294689366417
CIN,1103,45.676410638476696,0,0.5059294689366417
CIN,1118,49.240261575008766,1,0.5059294689366417
CIN,1126,50.8088407972564,1,0.5059294689366417
CIN,1138,47.35317223697996,1,0.5059294689366417
CIN,1159,51.0132828221195,0,0.5059294689366417
CLE,8,51.05572281583607,0,0.35713852932813084
CLE,15,50.38502432617363,0,0.35713852932813084
CLE,36,50.38502432617363,0,0.35713852932813084
CLE,51,53.19422526054677,0,0.35713852932813084
CLE,69,49.91081034867349,0,0.35713852932813084
CLE,85,47.953830716571204,0,0.35713852932813084
CLE,89,47.68607381150844,1,0.35713852932813084
CLE,104,45.46950872880138,1,0.35713852932813084
CLE,116,44.332255548169115,1,0.35713852932813084
CLE,137,49.04767351659153,0,0.35713852932813084
CLE,150,49.16253864720046,1,0.35713852932813084
CLE,160,49.16253864720046,1,0.35713852932813084
CLE,172,50.69989797326154,1,0.35713852932813084
